model,path,evidence_in,mask_area,concentration,correct
dinov2,175.Pine_Warbler/Pine_Warbler_0136_171382.jpg,0.2775163673470614,0.15625,1.7761046373504963,0
dinov2,175.Pine_Warbler/Pine_Warbler_0103_171922.jpg,0.2125600629290128,0.1875,1.1336536084932092,0
dinov2,176.Prairie_Warbler/Prairie_Warbler_0133_173279.jpg,0.19630810112360705,0.05859375,3.350324354054204,0
dinov2,176.Prairie_Warbler/Prairie_Warbler_0066_173350.jpg,0.24146144651563706,0.078125,3.0907061197897714,0
dinov2,176.Prairie_Warbler/Prairie_Warbler_0127_172913.jpg,0.2248159957741048,0.08984375,2.502299500534092,0
dinov2,176.Prairie_Warbler/Prairie_Warbler_0014_172542.jpg,0.22384900311195105,0.078125,2.865266873078814,0
dinov2,177.Prothonotary_Warbler/Prothonotary_Warbler_0105_174097.jpg,0.3112366879459665,0.21875,1.4227962227108766,1
dinov2,177.Prothonotary_Warbler/Prothonotary_Warbler_0089_174636.jpg,0.14932613652131788,0.0625,2.389217802066238,0
dinov2,178.Swainson_Warbler/Swainson_Warbler_0008_794886.jpg,0.07008635894235062,0.0390625,1.7942103296063312,1
dinov2,178.Swainson_Warbler/Swainson_Warbler_0042_794895.jpg,0.2340977915975813,0.1171875,1.9976343178345652,0
dinov2,178.Swainson_Warbler/Swainson_Warbler_0033_794856.jpg,0.20940067099186405,0.078125,2.6803282456138446,0
dinov2,179.Tennessee_Warbler/Tennessee_Warbler_0002_174884.jpg,0.1710872803635528,0.1875,0.9124654466074579,0
dinov2,180.Wilson_Warbler/Wilson_Warbler_0067_175261.jpg,0.08631706491997544,0.15625,0.5524291801323753,1
dinov2,181.Worm_eating_Warbler/Worm_Eating_Warbler_0056_795547.jpg,0.2715472471126862,0.19140625,1.418695747530338,1
dinov2,181.Worm_eating_Warbler/Worm_Eating_Warbler_0019_795554.jpg,0.30193211153701466,0.21875,1.3802610182144206,1
dinov2,182.Yellow_Warbler/Yellow_Warbler_0118_176409.jpg,0.14159988746891722,0.09765625,1.449982699203484,1
dinov2,182.Yellow_Warbler/Yellow_Warbler_0031_176282.jpg,0.022492346604525856,0.01953125,1.1516075565286548,1
dinov2,182.Yellow_Warbler/Yellow_Warbler_0112_176301.jpg,0.1502321367224354,0.109375,1.3735508387376185,1
dinov2,182.Yellow_Warbler/Yellow_Warbler_0088_176336.jpg,0.08574230663050203,0.046875,1.8291688178946954,0
dinov2,182.Yellow_Warbler/Yellow_Warbler_0026_176337.jpg,0.11377725526512057,0.09765625,1.1650789746107477,1
dinov2,182.Yellow_Warbler/Yellow_Warbler_0029_176855.jpg,0.027333619765674336,0.0234375,1.1662339457422881,1
dinov2,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0078_177444.jpg,0.16758295368921103,0.109375,1.5321868650728447,1
dinov2,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0076_795257.jpg,0.2681349987225035,0.20703125,1.295142572781055,0
dinov2,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0081_795283.jpg,0.2546564430439656,0.140625,1.8108901328715683,0
dinov2,185.Bohemian_Waxwing/Bohemian_Waxwing_0099_177747.jpg,0.22299210230168912,0.1796875,1.240999456788561,0
dinov2,186.Cedar_Waxwing/Cedar_Waxwing_0042_179391.jpg,0.17923963425479844,0.14453125,1.2401444106610462,1
dinov2,186.Cedar_Waxwing/Cedar_Waxwing_0074_178888.jpg,0.16039934013471496,0.125,1.2831946184221503,0
dinov2,186.Cedar_Waxwing/Cedar_Waxwing_0051_178385.jpg,0.32654680539748915,0.26953125,1.2115359286989167,1
dinov2,188.Pileated_Woodpecker/Pileated_Woodpecker_0075_180480.jpg,0.08798856924797366,0.05859375,1.5016713255468441,1
dinov2,188.Pileated_Woodpecker/Pileated_Woodpecker_0027_179956.jpg,0.3978231627026973,0.2734375,1.454896084676522,1
dinov2,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0015_182320.jpg,0.1705260660328696,0.10546875,1.6168395839001957,1
dinov2,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0032_181587.jpg,0.06961761852540807,0.04296875,1.620191472255845,0
dinov2,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0044_181122.jpg,0.2508877742921553,0.1640625,1.5292206262854038,1
dinov2,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0070_181182.jpg,0.21652367922069826,0.11328125,1.9113812754262998,1
dinov2,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0042_182373.jpg,0.046278091479256024,0.046875,0.9872657409407705,1
dinov2,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0061_794728.jpg,0.056428539288794606,0.0625,0.9028564841636763,1
dinov2,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0014_794718.jpg,0.4878686602828747,0.50390625,0.9681734461542006,0
dinov2,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0042_182834.jpg,0.07955133679736463,0.046875,1.6970948229635499,1
dinov2,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0093_182925.jpg,0.19008335913114843,0.125,1.5206667513958474,1
dinov2,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0099_183524.jpg,0.2818675612786291,0.1953125,1.4431618398566948,0
dinov2,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0027_183029.jpg,0.37333769565946345,0.2890625,1.2915465781413973,1
dinov2,193.Bewick_Wren/Bewick_Wren_0016_184999.jpg,0.1582082457660731,0.046875,3.3751085229864075,0
dinov2,194.Cactus_Wren/Cactus_Wren_0088_185873.jpg,0.09652908827014633,0.0625,1.544465165207915,1
dinov2,194.Cactus_Wren/Cactus_Wren_0102_185902.jpg,0.3402759623325197,0.23046875,1.4764515691086277,0
dinov2,194.Cactus_Wren/Cactus_Wren_0116_185927.jpg,0.26832711646025403,0.16015625,1.6754082323117063,1
dinov2,194.Cactus_Wren/Cactus_Wren_0085_185515.jpg,0.4436457311471722,0.31640625,1.4021395504222078,1
dinov2,195.Carolina_Wren/Carolina_Wren_0130_186369.jpg,0.07397655157180996,0.046875,1.5781660968565119,0
dinov2,195.Carolina_Wren/Carolina_Wren_0066_186818.jpg,0.15942272507749763,0.08203125,1.9434386973636348,1
dinov2,195.Carolina_Wren/Carolina_Wren_0006_186742.jpg,0.11776600490746017,0.0703125,1.6748940538100572,1
dinov2,196.House_Wren/House_Wren_0064_187489.jpg,0.032466344528285965,0.03515625,0.9234868705683131,0
dinov2,196.House_Wren/House_Wren_0086_187815.jpg,0.13107543319420456,0.1875,0.6990689397520808,1
dinov2,197.Marsh_Wren/Marsh_Wren_0076_188108.jpg,0.06069542144971722,0.0703125,0.863223648959726,1
dinov2,197.Marsh_Wren/Marsh_Wren_0071_188111.jpg,0.11583202819628852,0.14453125,0.8014323558535954,0
dinov2,197.Marsh_Wren/Marsh_Wren_0082_188699.jpg,0.1730430937974903,0.05859375,2.953268296786045,0
dinov2,198.Rock_Wren/Rock_Wren_0025_188897.jpg,0.024678147485544207,0.03515625,0.7019559954768854,1
dinov2,198.Rock_Wren/Rock_Wren_0023_189075.jpg,0.02975718915971073,0.05078125,0.5859876095967436,1
dinov2,199.Winter_Wren/Winter_Wren_0082_189549.jpg,0.18100734890838932,0.1796875,1.0073451900379127,1
dinov2,200.Common_Yellowthroat/Common_Yellowthroat_0099_190531.jpg,0.12671020936039046,0.03515625,3.604200485500746,0
dinov2,200.Common_Yellowthroat/Common_Yellowthroat_0045_190563.jpg,0.20950922481860224,0.19140625,1.0945787500293995,1
dinov2,200.Common_Yellowthroat/Common_Yellowthroat_0111_190569.jpg,0.2991475154178045,0.16796875,1.7809711485505073,0
dinov2,200.Common_Yellowthroat/Common_Yellowthroat_0112_190571.jpg,0.15770983187688273,0.1015625,1.552835114816311,1
dinov2,200.Common_Yellowthroat/Common_Yellowthroat_0029_190403.jpg,0.2008417718609516,0.10546875,1.9042773600538359,1
dinov2,200.Common_Yellowthroat/Common_Yellowthroat_0070_190678.jpg,0.13592540643652176,0.0625,2.1748061550153635,1
dinov2_reg4,001.Black_footed_Albatross/Black_Footed_Albatross_0002_55.jpg,0.26974306949616506,0.18359375,1.4692387665907876,1
dinov2_reg4,001.Black_footed_Albatross/Black_Footed_Albatross_0024_796089.jpg,0.26744334802869163,0.13671875,1.956156916788096,1
dinov2_reg4,001.Black_footed_Albatross/Black_Footed_Albatross_0005_796090.jpg,0.22372021148090135,0.16015625,1.3968870869043855,1
dinov2_reg4,001.Black_footed_Albatross/Black_Footed_Albatross_0058_796074.jpg,0.14274943091337097,0.08984375,1.5888630541884152,1
dinov2_reg4,002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg,0.1857877927365351,0.11328125,1.640057611793293,1
dinov2_reg4,002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,0.30045048745726227,0.171875,1.748075461681499,0
dinov2_reg4,002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,0.2931811951756519,0.1796875,1.6316169953918995,1
dinov2_reg4,003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,0.08544843191808714,0.07421875,1.1513050328257592,1
dinov2_reg4,003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,0.1753206770792728,0.14453125,1.21302946559293,1
dinov2_reg4,004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,0.09430776964092516,0.08203125,1.149656480236012,1
dinov2_reg4,005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,0.4552447548971218,0.3515625,1.294918377096357,1
dinov2_reg4,006.Least_Auklet/Least_Auklet_0039_795081.jpg,0.2578833907391473,0.234375,1.1003024202074585,0
dinov2_reg4,006.Least_Auklet/Least_Auklet_0005_795119.jpg,0.12635047317610146,0.140625,0.8984921898039435,1
dinov2_reg4,007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,0.20340026016236515,0.22265625,0.9135169168940732,1
dinov2_reg4,007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,0.15141146756913737,0.09765625,1.550453269141552,1
dinov2_reg4,007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,0.09787805299131808,0.08203125,1.1931799291065148,1
dinov2_reg4,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,0.45659721181536633,0.2578125,1.7710436619827576,0
dinov2_reg4,009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,0.3366968812124105,0.171875,1.9589635585325085,0
dinov2_reg4,009.Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg,0.3199345116819231,0.11328125,2.8242492331204927,0
dinov2_reg4,010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116.jpg,0.25889355179020634,0.1953125,1.3255349172984687,1
dinov2_reg4,010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,0.1310048583467212,0.08203125,1.5970114118291152,0
dinov2_reg4,011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg,0.14171190629466976,0.12109375,1.1702659682436962,0
dinov2_reg4,011.Rusty_Blackbird/Rusty_Blackbird_0005_6771.jpg,0.36068886675889555,0.18359375,1.9646030821466676,0
dinov2_reg4,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0080_8601.jpg,0.11341046043568256,0.09375,1.2097114489447263,1
dinov2_reg4,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0023_7325.jpg,0.17932094297815057,0.125,1.4345674290598103,0
dinov2_reg4,013.Bobolink/Bobolink_0074_9311.jpg,0.033654873851266386,0.03125,1.0769556186147262,1
dinov2_reg4,013.Bobolink/Bobolink_0097_10861.jpg,0.07959289691729093,0.0234375,3.395962152860561,0
dinov2_reg4,013.Bobolink/Bobolink_0110_9496.jpg,0.06894394000806135,0.0390625,1.764964412375481,1
dinov2_reg4,014.Indigo_Bunting/Indigo_Bunting_0025_12532.jpg,0.13173782031602857,0.0625,2.1078047878076913,1
dinov2_reg4,014.Indigo_Bunting/Indigo_Bunting_0029_13761.jpg,0.09229697146314968,0.046875,1.9690016378268436,1
dinov2_reg4,015.Lazuli_Bunting/Lazuli_Bunting_0037_15021.jpg,0.0685418339829074,0.0234375,2.9244503355052394,0
dinov2_reg4,015.Lazuli_Bunting/Lazuli_Bunting_0093_15030.jpg,0.09989046837261607,0.046875,2.130996204003286,1
dinov2_reg4,015.Lazuli_Bunting/Lazuli_Bunting_0057_14775.jpg,0.24250074172154976,0.16796875,1.4437252601111645,1
dinov2_reg4,016.Painted_Bunting/Painted_Bunting_0004_16641.jpg,0.3331071435003388,0.16796875,1.983149387423821,0
dinov2_reg4,016.Painted_Bunting/Painted_Bunting_0010_16948.jpg,0.23982793578557066,0.171875,1.3953624542949592,1
dinov2_reg4,016.Painted_Bunting/Painted_Bunting_0080_16534.jpg,0.1258080770226388,0.046875,2.6839050705832124,0
dinov2_reg4,017.Cardinal/Cardinal_0038_19203.jpg,0.1547117661218392,0.12109375,1.27761964053176,1
dinov2_reg4,017.Cardinal/Cardinal_0105_19045.jpg,0.167170685026997,0.09375,1.7831537834182312,1
dinov2_reg4,018.Spotted_Catbird/Spotted_Catbird_0033_796805.jpg,0.2699104710596883,0.18359375,1.470150570802016,1
dinov2_reg4,018.Spotted_Catbird/Spotted_Catbird_0015_796808.jpg,0.2580770440475922,0.1484375,1.738624179613308,1
dinov2_reg4,018.Spotted_Catbird/Spotted_Catbird_0032_796828.jpg,0.26065194919950263,0.171875,1.5165203434722863,1
dinov2_reg4,019.Gray_Catbird/Gray_Catbird_0028_20598.jpg,0.295275570558011,0.21484375,1.3743735008082665,1
dinov2_reg4,019.Gray_Catbird/Gray_Catbird_0075_21125.jpg,0.22288787317092001,0.17578125,1.2679842730159063,1
dinov2_reg4,019.Gray_Catbird/Gray_Catbird_0104_20716.jpg,0.3022922621547201,0.203125,1.4882079865729982,1
dinov2_reg4,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0109_21796.jpg,0.0866722405772278,0.05078125,1.706776093724886,1
dinov2_reg4,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0035_21870.jpg,0.1383798345717689,0.04296875,3.2204754005414373,0
dinov2_reg4,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0085_21899.jpg,0.24589431792080507,0.1640625,1.4987843226390056,0
dinov2_reg4,021.Eastern_Towhee/Eastern_Towhee_0095_22594.jpg,0.0802112690420472,0.03515625,2.2815643371065977,1
dinov2_reg4,021.Eastern_Towhee/Eastern_Towhee_0085_22674.jpg,0.1939835669056089,0.1640625,1.1823759547846056,1
dinov2_reg4,021.Eastern_Towhee/Eastern_Towhee_0105_22675.jpg,0.0382562574673611,0.0234375,1.632266288840457,1
dinov2_reg4,021.Eastern_Towhee/Eastern_Towhee_0112_22231.jpg,0.2016635263225751,0.125,1.6133080815159542,1
dinov2_reg4,021.Eastern_Towhee/Eastern_Towhee_0031_22233.jpg,0.13065308969519482,0.05859375,2.2298123502433502,1
dinov2_reg4,021.Eastern_Towhee/Eastern_Towhee_0022_22279.jpg,0.1942992101874057,0.09765625,1.9896237085815667,0
dinov2_reg4,021.Eastern_Towhee/Eastern_Towhee_0121_22319.jpg,0.19126394228342153,0.13671875,1.3989590183777378,1
dinov2_reg4,022.Chuck_will_Widow/Chuck_Will_Widow_0019_22806.jpg,0.14439198357033264,0.06640625,2.1743730722123584,0
dinov2_reg4,022.Chuck_will_Widow/Chuck_Will_Widow_0022_796967.jpg,0.5599005410037717,0.4453125,1.2573204848967117,1
dinov2_reg4,022.Chuck_will_Widow/Chuck_Will_Widow_0027_796978.jpg,0.7994748273596405,0.5546875,1.441306705030442,0
dinov2_reg4,022.Chuck_will_Widow/Chuck_Will_Widow_0031_796981.jpg,0.16847350650033244,0.12890625,1.3069458884334433,1
dinov2_reg4,023.Brandt_Cormorant/Brandt_Cormorant_0092_23061.jpg,0.36792806676051326,0.26953125,1.3650663999437886,1
dinov2_reg4,024.Red_faced_Cormorant/Red_Faced_Cormorant_0021_796265.jpg,0.09572531334650673,0.08203125,1.1669370109212847,1
dinov2_reg4,024.Red_faced_Cormorant/Red_Faced_Cormorant_0054_796301.jpg,0.31011995692942523,0.2578125,1.2028894832505421,1
dinov2_reg4,025.Pelagic_Cormorant/Pelagic_Cormorant_0042_23522.jpg,0.1412684573929503,0.12109375,1.1666039389061031,0
dinov2_reg4,026.Bronzed_Cowbird/Bronzed_Cowbird_0043_796224.jpg,0.12941385389891202,0.12890625,1.0039376978194234,1
dinov2_reg4,026.Bronzed_Cowbird/Bronzed_Cowbird_0073_796226.jpg,0.24833592276059435,0.09375,2.6489162268952757,0
dinov2_reg4,026.Bronzed_Cowbird/Bronzed_Cowbird_0031_24139.jpg,0.14713681237301213,0.078125,1.8833509573056328,0
dinov2_reg4,027.Shiny_Cowbird/Shiny_Cowbird_0057_24345.jpg,0.07928895042679597,0.0390625,2.0297966112980443,0
dinov2_reg4,027.Shiny_Cowbird/Shiny_Cowbird_0039_24359.jpg,0.02995235532497769,0.03125,0.9584750636872656,1
dinov2_reg4,028.Brown_Creeper/Brown_Creeper_0124_24963.jpg,0.06027100581100481,0.1015625,0.5934375372468129,1
dinov2_reg4,028.Brown_Creeper/Brown_Creeper_0101_24987.jpg,0.05346384857103525,0.04296875,1.2442492771733522,1
dinov2_reg4,028.Brown_Creeper/Brown_Creeper_0006_25034.jpg,0.06596235361015684,0.0625,1.0553974888989113,1
dinov2_reg4,030.Fish_Crow/Fish_Crow_0067_26124.jpg,0.19377713985827433,0.1328125,1.4590277667237397,0
dinov2_reg4,030.Fish_Crow/Fish_Crow_0034_25891.jpg,0.41316576321853693,0.2421875,1.7059746938169393,0
dinov2_reg4,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0030_26240.jpg,0.20120870416057887,0.171875,1.1706687560953677,1
dinov2_reg4,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0008_795305.jpg,0.09136361416628672,0.05859375,1.5592720823221913,1
dinov2_reg4,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0043_795324.jpg,0.1169465475652302,0.078125,1.4969156172297475,1
dinov2_reg4,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0018_794593.jpg,0.28914852060172025,0.2265625,1.276241689773477,1
dinov2_reg4,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0035_794595.jpg,0.19468355163459358,0.1484375,1.3115522594968994,1
dinov2_reg4,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0003_794619.jpg,0.2104080048674323,0.16796875,1.2526615357964916,1
dinov2_reg4,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0074_26466.jpg,0.07834871400330429,0.0546875,1.4326619369450957,0
dinov2_reg4,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0043_26492.jpg,0.1310949054621299,0.09765625,1.3424116944692528,1
dinov2_reg4,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0088_26812.jpg,0.2663351762590386,0.203125,1.3111884954936794,1
dinov2_reg4,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0006_26578.jpg,0.14621992115330723,0.109375,1.3368677283166168,1
dinov2_reg4,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0079_797294.jpg,0.13520271576207138,0.08984375,1.5048648427233164,1
dinov2_reg4,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0057_27107.jpg,0.39635787173523357,0.265625,1.4921707550626861,1
dinov2_reg4,035.Purple_Finch/Purple_Finch_0021_28235.jpg,0.2871612362042042,0.15625,1.837831794085672,1
dinov2_reg4,035.Purple_Finch/Purple_Finch_0030_27255.jpg,0.12739823053218977,0.1015625,1.2543824540392885,1
dinov2_reg4,035.Purple_Finch/Purple_Finch_0065_27473.jpg,0.2315318285407261,0.12109375,1.9120046197320664,0
dinov2_reg4,036.Northern_Flicker/Northern_Flicker_0093_28700.jpg,0.2838172307093724,0.1640625,1.729933491261181,1
dinov2_reg4,036.Northern_Flicker/Northern_Flicker_0131_28962.jpg,0.08082089778839396,0.02734375,2.9557346095926076,0
dinov2_reg4,036.Northern_Flicker/Northern_Flicker_0090_28491.jpg,0.42523253027388586,0.16796875,2.5316167737017636,1
dinov2_reg4,036.Northern_Flicker/Northern_Flicker_0051_28650.jpg,0.2757916879000378,0.17578125,1.5689481796867184,1
dinov2_reg4,037.Acadian_Flycatcher/Acadian_Flycatcher_0051_29077.jpg,0.26961944526009335,0.29296875,0.9203010084081775,1
dinov2_reg4,037.Acadian_Flycatcher/Acadian_Flycatcher_0041_795605.jpg,0.1405031529641991,0.140625,0.9991334611403697,0
dinov2_reg4,037.Acadian_Flycatcher/Acadian_Flycatcher_0012_795612.jpg,0.22677903294480878,0.19921875,1.138341755288552,0
dinov2_reg4,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0028_29696.jpg,0.12573274815463106,0.140625,0.8940994788525246,1
dinov2_reg4,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0139_29302.jpg,0.05290695610152757,0.03125,1.693022053481825,0
dinov2_reg4,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0010_29396.jpg,0.1714155283728753,0.08203125,2.0896366625707725,0
dinov2_reg4,039.Least_Flycatcher/Least_Flycatcher_0057_30282.jpg,0.16015110477257896,0.09375,1.7082782686911604,1
dinov2_reg4,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0042_41990.jpg,0.029235064383294193,0.03125,0.9355217608984506,0
dinov2_reg4,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0094_42018.jpg,0.08663790930229309,0.08203125,1.0561572417916425,1
dinov2_reg4,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0076_41597.jpg,0.054497955317581705,0.046875,1.1626227987488793,1
dinov2_reg4,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0070_42250.jpg,0.07172874877333735,0.03515625,2.0402838292053063,0
dinov2_reg4,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0059_42261.jpg,0.1915016121034118,0.1484375,1.290116036730957,1
dinov2_reg4,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0021_42378.jpg,0.17715872591522802,0.109375,1.619736774563294,1
dinov2_reg4,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0039_42423.jpg,0.09305900410996319,0.04296875,2.165736318896873,0
dinov2_reg4,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0028_42197.jpg,0.25862083042611894,0.17578125,1.4712650849477296,1
dinov2_reg4,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0026_795489.jpg,0.22337664804336685,0.1796875,1.243139537318798,1
dinov2_reg4,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0007_795491.jpg,0.7457977496812379,0.625,1.1932763803975586,1
dinov2_reg4,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0065_42635.jpg,0.24402079312350936,0.08203125,2.974729305919589,0
dinov2_reg4,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0027_42649.jpg,0.2669105726107768,0.08203125,3.2537665837484,0
dinov2_reg4,044.Frigatebird/Frigatebird_0034_43053.jpg,0.18441579675111883,0.15625,1.180261023670455,1
dinov2_reg4,044.Frigatebird/Frigatebird_0091_43066.jpg,0.03057944217390893,0.02734375,1.1183334762267123,1
dinov2_reg4,044.Frigatebird/Frigatebird_0120_43300.jpg,0.032211135046443726,0.03125,1.0307559916442819,1
dinov2_reg4,045.Northern_Fulmar/Northern_Fulmar_0008_43647.jpg,0.03662091912913219,0.02734375,1.3392788383577163,0
dinov2_reg4,045.Northern_Fulmar/Northern_Fulmar_0015_43658.jpg,0.05809826420931213,0.06640625,0.8748913763448225,1
dinov2_reg4,045.Northern_Fulmar/Northern_Fulmar_0016_43958.jpg,0.3082932833752251,0.265625,1.1606334937181748,1
dinov2_reg4,047.American_Goldfinch/American_Goldfinch_0084_32295.jpg,0.11602678850188561,0.06640625,1.7472266696224967,1
dinov2_reg4,047.American_Goldfinch/American_Goldfinch_0036_31910.jpg,0.2291569339542697,0.1015625,2.256314204466488,1
dinov2_reg4,047.American_Goldfinch/American_Goldfinch_0064_32142.jpg,0.2190302620261679,0.1015625,2.156605444530348,1
dinov2_reg4,048.European_Goldfinch/European_Goldfinch_0017_794638.jpg,0.3492643877239971,0.328125,1.0644247682430459,1
dinov2_reg4,048.European_Goldfinch/European_Goldfinch_0034_33256.jpg,0.15929984150935353,0.1484375,1.0731778073436662,1
dinov2_reg4,048.European_Goldfinch/European_Goldfinch_0005_33263.jpg,0.08963456092816295,0.09765625,0.917857809915749,1
dinov2_reg4,050.Eared_Grebe/Eared_Grebe_0042_34132.jpg,0.03984104786824207,0.0546875,0.7285218849467103,1
dinov2_reg4,050.Eared_Grebe/Eared_Grebe_0001_34433.jpg,0.15171170828531985,0.1328125,1.142299835198656,0
dinov2_reg4,051.Horned_Grebe/Horned_Grebe_0058_34568.jpg,0.04700179809481091,0.0390625,1.2032457231962541,0
dinov2_reg4,051.Horned_Grebe/Horned_Grebe_0095_34491.jpg,0.19609567002857994,0.203125,0.9653940203059187,1
dinov2_reg4,051.Horned_Grebe/Horned_Grebe_0053_34512.jpg,0.10476879205309546,0.109375,0.957886011193009,1
dinov2_reg4,052.Pied_billed_Grebe/Pied_Billed_Grebe_0013_35882.jpg,0.2058715379241197,0.16796875,1.225653734207002,1
dinov2_reg4,052.Pied_billed_Grebe/Pied_Billed_Grebe_0053_35262.jpg,0.18197988079449495,0.1484375,1.225969640655485,1
dinov2_reg4,052.Pied_billed_Grebe/Pied_Billed_Grebe_0056_35623.jpg,0.14654657902088208,0.1015625,1.4429200205950217,0
dinov2_reg4,053.Western_Grebe/Western_Grebe_0048_36399.jpg,0.04298058428934809,0.03515625,1.2225584942581518,1
dinov2_reg4,054.Blue_Grosbeak/Blue_Grosbeak_0015_36985.jpg,0.1673771103374556,0.078125,2.142426738088809,1
dinov2_reg4,054.Blue_Grosbeak/Blue_Grosbeak_0016_36862.jpg,0.0712434670242247,0.03515625,2.026480263379116,0
dinov2_reg4,055.Evening_Grosbeak/Evening_Grosbeak_0141_37398.jpg,0.11689118267121991,0.0546875,2.137438377999289,1
dinov2_reg4,055.Evening_Grosbeak/Evening_Grosbeak_0085_37487.jpg,0.2938259700840005,0.171875,1.7095328173886393,1
dinov2_reg4,055.Evening_Grosbeak/Evening_Grosbeak_0098_37532.jpg,0.238694924031204,0.125,1.9095592394848928,1
dinov2_reg4,055.Evening_Grosbeak/Evening_Grosbeak_0038_37228.jpg,0.4229000634090053,0.1953125,2.1652482137933986,0
dinov2_reg4,055.Evening_Grosbeak/Evening_Grosbeak_0015_37238.jpg,0.12763132794136953,0.07421875,1.7196639763500432,1
dinov2_reg4,055.Evening_Grosbeak/Evening_Grosbeak_0129_37831.jpg,0.386232505593488,0.23828125,1.6209101193836561,1
dinov2_reg4,056.Pine_Grosbeak/Pine_Grosbeak_0042_38432.jpg,0.14256107891939848,0.078125,1.824781576596259,1
dinov2_reg4,056.Pine_Grosbeak/Pine_Grosbeak_0016_38743.jpg,0.2895450175167592,0.14453125,2.003338360966058,0
dinov2_reg4,056.Pine_Grosbeak/Pine_Grosbeak_0052_38804.jpg,0.09962958460239443,0.078125,1.2752585196775583,1
dinov2_reg4,056.Pine_Grosbeak/Pine_Grosbeak_0009_38609.jpg,0.28419076939021903,0.16796875,1.6919263402922011,1
dinov2_reg4,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0003_39223.jpg,0.08945495405295971,0.03515625,2.5444957470720637,1
